,Time,NonPr,Printable,Materials,Env_Materials,#Replicator,#Normal,#Assembler,#Printer,#Assembling,#Printing,#Collecting,#Idle,#In,#Out,Average Build Quality in-service,Average Build Quality of System,#WasteReplicator,#WasteNormal,#WasteAssembler,#WastePrinter,Environment Exhaust Time,Printable Exhaust Time,NonPr Exhaust Time,Material Exhaust Time,Print Capacity,Assembling Capacity,Collection Capacity
59,149.0,0.0,49.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,33.0,0.646,0.567,33.0,0.0,0.0,0.0,82,27,79,33,64.0,64.0,64.0
60,149.0,0.0,49.0,1.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,30.0,0.634,0.565,30.0,0.0,0.0,0.0,83,60,80,32,63.0,63.0,63.0
61,149.0,0.0,49.0,1.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,31.0,0.69,0.588,31.0,0.0,0.0,0.0,89,24,87,33,63.0,63.0,63.0
62,149.0,0.0,49.0,1.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,23.0,0.681,0.626,23.0,0.0,0.0,0.0,88,33,86,33,73.0,73.0,73.0
63,149.0,0.0,49.0,1.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,44.0,0.63,0.534,44.0,0.0,0.0,0.0,95,27,91,33,52.0,52.0,52.0
64,149.0,0.0,49.0,1.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,38.0,0.63,0.551,38.0,0.0,0.0,0.0,90,32,87,32,61.0,61.0,61.0
65,149.0,0.0,49.0,1.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,28.0,0.624,0.557,28.0,0.0,0.0,0.0,92,40,90,35,65.0,65.0,65.0
66,149.0,0.0,49.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,38.0,0.631,0.539,38.0,0.0,0.0,0.0,95,24,92,34,59.0,59.0,59.0
67,149.0,0.0,49.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,37.0,0.649,0.56,37.0,0.0,0.0,0.0,90,24,87,34,59.0,59.0,59.0
68,149.0,0.0,49.0,1.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,49.0,0.608,0.5,49.0,0.0,0.0,0.0,100,34,96,32,47.0,47.0,47.0
