,Time,NonPr,Printable,Materials,Env_Materials,#Replicator,#Normal,#Assembler,#Printer,#Assembling,#Printing,#Collecting,#Idle,#In,#Out,Average Build Quality in-service,Average Build Quality of System,#WasteReplicator,#WasteNormal,#WasteAssembler,#WastePrinter,Environment Exhaust Time,Printable Exhaust Time,NonPr Exhaust Time,Material Exhaust Time,Print Capacity,Assembling Capacity,Collection Capacity
40,199.0,0.0,49.0,1.0,0.0,0.0,0.0,49.0,49.0,0.0,0.0,0.0,98.0,98.0,54.0,0.666,0.571,0.0,0.0,31.0,23.0,63,24,63,65,49.0,49.0,98.0
41,199.0,0.0,49.0,1.0,0.0,0.0,0.0,60.0,68.0,0.0,0.0,0.0,128.0,128.0,24.0,0.702,0.658,0.0,0.0,11.0,13.0,50,24,56,58,68.0,60.0,128.0
42,199.0,0.0,49.0,1.0,0.0,0.0,0.0,43.0,53.0,0.0,0.0,0.0,96.0,96.0,56.0,0.661,0.565,0.0,0.0,23.0,33.0,63,29,71,27,53.0,43.0,96.0
43,199.0,0.0,49.0,1.0,0.0,0.0,0.0,54.0,59.0,0.0,0.0,0.0,113.0,113.0,39.0,0.645,0.587,0.0,0.0,23.0,16.0,55,29,56,58,59.0,54.0,113.0
44,199.0,0.0,49.0,1.0,0.0,0.0,0.0,60.0,55.0,0.0,0.0,0.0,115.0,115.0,37.0,0.68,0.614,0.0,0.0,13.0,24.0,54,55,58,59,55.0,60.0,115.0
45,199.0,0.0,49.0,1.0,0.0,0.0,0.0,47.0,49.0,0.0,0.0,0.0,96.0,96.0,56.0,0.665,0.573,0.0,0.0,28.0,28.0,63,31,69,71,49.0,47.0,96.0
46,199.0,0.0,49.0,1.0,0.0,0.0,0.0,55.0,61.0,0.0,0.0,0.0,116.0,116.0,36.0,0.675,0.618,0.0,0.0,16.0,20.0,56,24,55,34,61.0,55.0,116.0
47,199.0,0.0,49.0,1.0,0.0,0.0,0.0,67.0,61.0,0.0,0.0,0.0,128.0,128.0,24.0,0.7,0.661,0.0,0.0,12.0,12.0,53,0,53,54,61.0,67.0,128.0
48,199.0,0.0,49.0,1.0,0.0,0.0,0.0,59.0,47.0,0.0,0.0,0.0,106.0,106.0,46.0,0.68,0.605,0.0,0.0,20.0,26.0,57,25,64,66,47.0,59.0,106.0
49,199.0,0.0,49.0,1.0,0.0,0.0,0.0,60.0,67.0,0.0,0.0,0.0,127.0,127.0,25.0,0.71,0.666,0.0,0.0,15.0,10.0,52,39,54,28,67.0,60.0,127.0
50,199.0,0.0,49.0,1.0,0.0,0.0,0.0,51.0,54.0,0.0,0.0,0.0,105.0,105.0,47.0,0.647,0.579,0.0,0.0,23.0,24.0,61,31,60,62,54.0,51.0,105.0
51,199.0,0.0,49.0,1.0,0.0,0.0,0.0,64.0,49.0,0.0,0.0,0.0,113.0,113.0,39.0,0.682,0.613,0.0,0.0,16.0,23.0,52,27,60,63,49.0,64.0,113.0
52,199.0,0.0,49.0,1.0,0.0,0.0,0.0,47.0,50.0,0.0,0.0,0.0,97.0,97.0,55.0,0.632,0.555,0.0,0.0,26.0,29.0,58,49,64,66,50.0,47.0,97.0
53,199.0,0.0,49.0,1.0,0.0,0.0,0.0,51.0,58.0,0.0,0.0,0.0,109.0,109.0,43.0,0.638,0.576,0.0,0.0,26.0,17.0,58,27,61,63,58.0,51.0,109.0
54,199.0,0.0,49.0,1.0,0.0,0.0,0.0,48.0,49.0,0.0,0.0,0.0,97.0,97.0,55.0,0.631,0.552,0.0,0.0,22.0,33.0,62,31,66,68,49.0,48.0,97.0
55,199.0,0.0,49.0,1.0,0.0,0.0,0.0,49.0,47.0,0.0,0.0,0.0,96.0,96.0,56.0,0.644,0.558,0.0,0.0,27.0,29.0,59,31,74,76,47.0,49.0,96.0
56,199.0,0.0,49.0,1.0,0.0,0.0,0.0,66.0,61.0,0.0,0.0,0.0,127.0,127.0,25.0,0.672,0.634,0.0,0.0,13.0,12.0,55,0,56,58,61.0,66.0,127.0
57,199.0,0.0,49.0,1.0,0.0,0.0,0.0,50.0,51.0,0.0,0.0,0.0,101.0,101.0,51.0,0.653,0.578,0.0,0.0,24.0,27.0,62,0,61,34,51.0,50.0,101.0
58,199.0,0.0,49.0,1.0,0.0,0.0,0.0,51.0,58.0,0.0,0.0,0.0,109.0,109.0,43.0,0.664,0.593,0.0,0.0,23.0,20.0,57,24,61,63,58.0,51.0,109.0
59,199.0,0.0,49.0,1.0,0.0,0.0,0.0,61.0,65.0,0.0,0.0,0.0,126.0,126.0,26.0,0.683,0.639,0.0,0.0,17.0,9.0,55,27,54,28,65.0,61.0,126.0
60,199.0,0.0,49.0,1.0,0.0,0.0,0.0,57.0,66.0,0.0,0.0,0.0,123.0,123.0,29.0,0.698,0.643,0.0,0.0,16.0,13.0,58,0,56,26,66.0,57.0,123.0
61,199.0,0.0,49.0,1.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,0.0,112.0,112.0,40.0,0.669,0.603,0.0,0.0,16.0,24.0,58,24,60,62,56.0,56.0,112.0
62,199.0,0.0,49.0,1.0,0.0,0.0,0.0,56.0,61.0,0.0,0.0,0.0,117.0,117.0,35.0,0.652,0.601,0.0,0.0,12.0,23.0,54,27,60,62,61.0,56.0,117.0
63,199.0,0.0,49.0,1.0,0.0,0.0,0.0,56.0,49.0,0.0,0.0,0.0,105.0,105.0,47.0,0.66,0.581,0.0,0.0,24.0,23.0,59,0,59,26,49.0,56.0,105.0
64,199.0,0.0,49.0,1.0,0.0,0.0,0.0,53.0,46.0,0.0,0.0,0.0,99.0,99.0,53.0,0.643,0.566,0.0,0.0,24.0,29.0,57,24,70,72,46.0,53.0,99.0
65,199.0,0.0,49.0,1.0,0.0,0.0,0.0,52.0,48.0,0.0,0.0,0.0,100.0,100.0,52.0,0.652,0.579,0.0,0.0,28.0,24.0,61,0,68,70,48.0,52.0,100.0
66,199.0,0.0,49.0,1.0,0.0,0.0,0.0,44.0,52.0,0.0,0.0,0.0,96.0,96.0,56.0,0.655,0.568,0.0,0.0,32.0,24.0,68,31,66,67,52.0,44.0,96.0
67,199.0,0.0,49.0,1.0,0.0,0.0,0.0,42.0,39.0,0.0,0.0,0.0,81.0,81.0,71.0,0.636,0.527,0.0,0.0,35.0,36.0,68,29,72,27,39.0,42.0,81.0
68,199.0,0.0,49.0,1.0,0.0,0.0,0.0,58.0,55.0,0.0,0.0,0.0,113.0,113.0,39.0,0.68,0.611,0.0,0.0,15.0,24.0,57,37,64,66,55.0,58.0,113.0
69,199.0,0.0,49.0,1.0,0.0,0.0,0.0,65.0,59.0,0.0,0.0,0.0,124.0,124.0,28.0,0.678,0.634,0.0,0.0,14.0,14.0,56,27,55,36,59.0,65.0,124.0
70,199.0,0.0,49.0,1.0,0.0,0.0,0.0,44.0,47.0,0.0,0.0,0.0,91.0,91.0,61.0,0.653,0.552,0.0,0.0,32.0,29.0,64,24,67,26,47.0,44.0,91.0
71,199.0,0.0,49.0,1.0,0.0,0.0,0.0,54.0,62.0,0.0,0.0,0.0,116.0,116.0,36.0,0.687,0.625,0.0,0.0,12.0,24.0,56,33,62,63,62.0,54.0,116.0
72,199.0,0.0,49.0,1.0,0.0,0.0,0.0,47.0,51.0,0.0,0.0,0.0,98.0,98.0,54.0,0.656,0.573,0.0,0.0,25.0,29.0,59,24,69,71,51.0,47.0,98.0
73,199.0,0.0,49.0,1.0,0.0,0.0,0.0,44.0,48.0,0.0,0.0,0.0,92.0,92.0,60.0,0.64,0.55,0.0,0.0,31.0,29.0,67,25,65,34,48.0,44.0,92.0
74,199.0,0.0,49.0,1.0,0.0,0.0,0.0,53.0,66.0,0.0,0.0,0.0,119.0,119.0,33.0,0.676,0.627,0.0,0.0,18.0,15.0,56,0,57,59,66.0,53.0,119.0
75,199.0,0.0,49.0,1.0,0.0,0.0,0.0,66.0,54.0,0.0,0.0,0.0,120.0,120.0,32.0,0.651,0.607,0.0,0.0,11.0,21.0,56,24,58,60,54.0,66.0,120.0
76,199.0,0.0,49.0,1.0,0.0,0.0,0.0,55.0,40.0,0.0,0.0,0.0,95.0,95.0,57.0,0.638,0.557,0.0,0.0,26.0,31.0,66,27,76,78,40.0,55.0,95.0
77,199.0,0.0,49.0,1.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,100.0,100.0,52.0,0.665,0.579,0.0,0.0,26.0,26.0,61,55,62,42,50.0,50.0,100.0
78,199.0,0.0,49.0,1.0,0.0,0.0,0.0,50.0,56.0,0.0,0.0,0.0,106.0,106.0,46.0,0.648,0.577,0.0,0.0,23.0,23.0,62,25,61,63,56.0,50.0,106.0
79,199.0,0.0,49.0,1.0,0.0,0.0,0.0,49.0,55.0,0.0,0.0,0.0,104.0,104.0,48.0,0.65,0.574,0.0,0.0,27.0,21.0,59,27,58,60,55.0,49.0,104.0
80,199.0,0.0,49.0,1.0,0.0,0.0,0.0,60.0,62.0,0.0,0.0,0.0,122.0,122.0,30.0,0.702,0.647,0.0,0.0,17.0,13.0,55,56,61,24,62.0,60.0,122.0
81,199.0,0.0,49.0,1.0,0.0,0.0,0.0,54.0,51.0,0.0,0.0,0.0,105.0,105.0,47.0,0.666,0.596,0.0,0.0,17.0,30.0,58,31,62,64,51.0,54.0,105.0
82,199.0,0.0,49.0,1.0,0.0,0.0,0.0,43.0,41.0,0.0,0.0,0.0,84.0,84.0,68.0,0.627,0.536,0.0,0.0,29.0,39.0,59,24,65,68,41.0,43.0,84.0
83,199.0,0.0,49.0,1.0,0.0,0.0,0.0,43.0,39.0,0.0,0.0,0.0,82.0,82.0,70.0,0.628,0.528,0.0,0.0,30.0,40.0,71,25,75,78,39.0,43.0,82.0
84,199.0,0.0,49.0,1.0,0.0,0.0,0.0,46.0,47.0,0.0,0.0,0.0,93.0,93.0,59.0,0.638,0.552,0.0,0.0,30.0,29.0,70,31,81,83,47.0,46.0,93.0
85,199.0,0.0,49.0,1.0,0.0,0.0,0.0,48.0,56.0,0.0,0.0,0.0,104.0,104.0,48.0,0.664,0.584,0.0,0.0,26.0,22.0,63,27,63,28,56.0,48.0,104.0
86,199.0,0.0,49.0,1.0,0.0,0.0,0.0,54.0,51.0,0.0,0.0,0.0,105.0,105.0,47.0,0.699,0.614,0.0,0.0,24.0,23.0,65,27,66,68,51.0,54.0,105.0
87,199.0,0.0,49.0,1.0,0.0,0.0,0.0,44.0,41.0,0.0,0.0,0.0,85.0,85.0,67.0,0.626,0.533,0.0,0.0,41.0,26.0,74,0,73,28,41.0,44.0,85.0
88,199.0,0.0,49.0,1.0,0.0,0.0,0.0,52.0,53.0,0.0,0.0,0.0,105.0,105.0,47.0,0.643,0.577,0.0,0.0,21.0,26.0,62,0,61,36,53.0,52.0,105.0
89,199.0,0.0,49.0,1.0,0.0,0.0,0.0,50.0,45.0,0.0,0.0,0.0,95.0,95.0,57.0,0.638,0.557,0.0,0.0,28.0,29.0,59,33,71,73,45.0,50.0,95.0
90,199.0,0.0,49.0,1.0,0.0,0.0,0.0,47.0,49.0,0.0,0.0,0.0,96.0,96.0,56.0,0.668,0.569,0.0,0.0,28.0,28.0,65,28,63,28,49.0,47.0,96.0
91,199.0,0.0,49.0,1.0,0.0,0.0,0.0,57.0,62.0,0.0,0.0,0.0,119.0,119.0,33.0,0.678,0.626,0.0,0.0,17.0,16.0,56,24,62,64,62.0,57.0,119.0
92,199.0,0.0,49.0,1.0,0.0,0.0,0.0,56.0,52.0,0.0,0.0,0.0,108.0,108.0,44.0,0.667,0.592,0.0,0.0,21.0,23.0,58,54,58,59,52.0,56.0,108.0
93,199.0,0.0,49.0,1.0,0.0,0.0,0.0,54.0,63.0,0.0,0.0,0.0,117.0,117.0,35.0,0.678,0.618,0.0,0.0,12.0,23.0,58,24,60,62,63.0,54.0,117.0
94,199.0,0.0,49.0,1.0,0.0,0.0,0.0,49.0,42.0,0.0,0.0,0.0,91.0,91.0,61.0,0.618,0.538,0.0,0.0,30.0,31.0,65,27,66,68,42.0,49.0,91.0
