,Time,NonPr,Printable,Materials,Env_Materials,#Replicator,#Normal,#Assembler,#Printer,#Assembling,#Printing,#Collecting,#Idle,#In,#Out,Average Build Quality in-service,Average Build Quality of System,#WasteReplicator,#WasteNormal,#WasteAssembler,#WastePrinter
51,89.0,0.0,49.0,1.0,0.0,0.0,0.0,62.0,60.0,0.0,0.0,0.0,122.0,122.0,30.0,0.674,0.626,0.0,0.0,15.0,15.0
52,89.0,0.0,49.0,1.0,0.0,0.0,0.0,55.0,43.0,0.0,0.0,0.0,98.0,98.0,54.0,0.634,0.556,0.0,0.0,25.0,29.0
53,89.0,0.0,49.0,1.0,0.0,0.0,0.0,63.0,62.0,0.0,0.0,0.0,125.0,125.0,27.0,0.669,0.621,0.0,0.0,8.0,19.0
54,89.0,0.0,49.0,1.0,0.0,0.0,0.0,47.0,59.0,0.0,0.0,0.0,106.0,106.0,46.0,0.635,0.567,0.0,0.0,24.0,22.0
55,89.0,0.0,49.0,1.0,0.0,0.0,0.0,54.0,52.0,0.0,0.0,0.0,106.0,106.0,46.0,0.693,0.614,0.0,0.0,31.0,15.0
56,89.0,0.0,49.0,1.0,0.0,0.0,0.0,48.0,53.0,0.0,0.0,0.0,101.0,101.0,51.0,0.629,0.562,0.0,0.0,24.0,27.0
57,89.0,0.0,49.0,1.0,0.0,0.0,0.0,51.0,65.0,0.0,0.0,0.0,116.0,116.0,36.0,0.671,0.614,0.0,0.0,24.0,12.0
58,89.0,0.0,49.0,1.0,0.0,0.0,0.0,50.0,48.0,0.0,0.0,0.0,98.0,98.0,54.0,0.64,0.558,0.0,0.0,21.0,33.0
59,89.0,0.0,49.0,1.0,0.0,0.0,0.0,42.0,33.0,0.0,0.0,0.0,75.0,75.0,77.0,0.639,0.529,0.0,0.0,45.0,32.0
60,89.0,0.0,49.0,1.0,0.0,0.0,0.0,51.0,58.0,0.0,0.0,0.0,109.0,109.0,43.0,0.645,0.585,0.0,0.0,18.0,25.0
61,89.0,0.0,49.0,1.0,0.0,0.0,0.0,61.0,51.0,0.0,0.0,0.0,112.0,112.0,40.0,0.652,0.588,0.0,0.0,21.0,19.0
62,89.0,0.0,49.0,1.0,0.0,0.0,0.0,53.0,52.0,0.0,0.0,0.0,105.0,105.0,47.0,0.658,0.585,0.0,0.0,25.0,22.0
63,89.0,0.0,49.0,1.0,0.0,0.0,0.0,39.0,46.0,0.0,0.0,0.0,85.0,85.0,67.0,0.623,0.534,0.0,0.0,37.0,30.0
64,89.0,0.0,49.0,1.0,0.0,0.0,0.0,49.0,37.0,0.0,0.0,0.0,86.0,86.0,66.0,0.677,0.564,0.0,0.0,31.0,35.0
65,89.0,0.0,49.0,1.0,0.0,0.0,0.0,54.0,52.0,0.0,0.0,0.0,106.0,106.0,46.0,0.65,0.582,0.0,0.0,24.0,22.0
66,89.0,0.0,49.0,1.0,0.0,0.0,0.0,56.0,51.0,0.0,0.0,0.0,107.0,107.0,45.0,0.649,0.577,0.0,0.0,22.0,23.0
