,Time,NonPr,Printable,Materials,Env_Materials,#Replicator,#Normal,#Assembler,#Printer,#Assembling,#Printing,#Collecting,#Idle,#In,#Out,Average Build Quality in-service,Average Build Quality of System,#WasteReplicator,#WasteNormal,#WasteAssembler,#WastePrinter,Environment Exhaust Time,Printable Exhaust Time,NonPr Exhaust Time,Material Exhaust Time,Print Capacity,Assembling Capacity,Collection Capacity
842,99.0,0.0,49.0,1.0,0.0,0.0,47.0,40.0,50.0,0.0,0.0,0.0,137.0,137.0,53.0,0.697,0.623,0.0,16.0,13.0,24.0,43,35,64,66,50.0,40.0,137.0
843,99.0,0.0,49.0,1.0,0.0,0.0,59.0,35.0,53.0,0.0,0.0,0.0,147.0,147.0,39.0,0.688,0.628,0.0,15.0,15.0,9.0,44,0,61,62,53.0,35.0,147.0
844,99.0,0.0,49.0,1.0,0.0,0.0,34.0,38.0,45.0,0.0,0.0,0.0,117.0,117.0,72.0,0.648,0.563,0.0,23.0,16.0,33.0,49,37,70,72,45.0,38.0,117.0
845,99.0,0.0,49.0,1.0,0.0,0.0,45.0,28.0,44.0,0.0,0.0,0.0,117.0,117.0,70.0,0.664,0.574,0.0,26.0,17.0,27.0,48,33,77,79,44.0,28.0,117.0
846,99.0,0.0,49.0,1.0,0.0,0.0,48.0,36.0,47.0,0.0,0.0,0.0,131.0,131.0,59.0,0.655,0.578,0.0,17.0,17.0,25.0,45,47,66,68,47.0,36.0,131.0
847,99.0,0.0,49.0,1.0,0.0,0.0,32.0,26.0,43.0,0.0,0.0,0.0,101.0,101.0,86.0,0.65,0.536,0.0,32.0,21.0,33.0,48,58,68,70,43.0,26.0,101.0
848,99.0,0.0,49.0,1.0,0.0,0.0,44.0,38.0,42.0,0.0,0.0,0.0,124.0,124.0,66.0,0.649,0.575,0.0,25.0,8.0,33.0,47,33,82,84,42.0,38.0,124.0
849,99.0,0.0,49.0,1.0,0.0,0.0,32.0,27.0,38.0,0.0,0.0,0.0,97.0,97.0,91.0,0.622,0.518,0.0,33.0,25.0,33.0,52,54,70,72,38.0,27.0,97.0
850,99.0,0.0,49.0,1.0,0.0,0.0,33.0,40.0,46.0,0.0,0.0,0.0,119.0,119.0,69.0,0.636,0.559,0.0,31.0,20.0,18.0,51,36,71,73,46.0,40.0,119.0
851,99.0,0.0,49.0,1.0,0.0,0.0,41.0,25.0,40.0,0.0,0.0,0.0,106.0,106.0,82.0,0.668,0.554,0.0,30.0,20.0,32.0,53,37,76,78,40.0,25.0,106.0
852,99.0,0.0,49.0,1.0,0.0,0.0,55.0,34.0,61.0,0.0,0.0,0.0,150.0,150.0,40.0,0.678,0.623,0.0,16.0,6.0,18.0,43,37,66,68,61.0,34.0,150.0
