,Time,NonPr,Printable,Materials,Env_Materials,#Replicator,#Normal,#Assembler,#Printer,#Assembling,#Printing,#Collecting,#Idle,#In,#Out,Average Build Quality in-service,Average Build Quality of System,#WasteReplicator,#WasteNormal,#WasteAssembler,#WastePrinter,Environment Exhaust Time,Printable Exhaust Time,NonPr Exhaust Time,Material Exhaust Time,Print Capacity,Assembling Capacity,Collection Capacity
642,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.788,0.788,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
643,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.756,0.756,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
644,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.796,0.796,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
645,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.737,0.737,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
646,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.761,0.761,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
647,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.825,0.825,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
648,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.733,0.733,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
649,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.771,0.771,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
650,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
651,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.769,0.769,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
652,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.752,0.752,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
653,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.821,0.821,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
654,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.797,0.797,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
655,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.797,0.797,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
656,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.826,0.826,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
657,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.791,0.791,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
658,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.744,0.744,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
659,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.747,0.747,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
660,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.818,0.818,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
661,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.754,0.754,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
662,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.78,0.78,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
663,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.823,0.823,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
664,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.797,0.797,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
665,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.746,0.746,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
666,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.788,0.788,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
667,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.811,0.811,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
668,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
669,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.789,0.789,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
670,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
671,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.818,0.818,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
672,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.753,0.753,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
673,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.737,0.737,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
674,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.788,0.788,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
675,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.816,0.816,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
676,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.744,0.744,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
677,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.783,0.783,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
678,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.736,0.736,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
679,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.774,0.774,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
680,1499.0,0.0,49.0,1.0,0.0,0.0,300.0,1.0,1.0,0.0,0.0,0.0,302.0,302.0,0.0,0.813,0.813,0.0,0.0,0.0,0.0,45,198,998,1096,1.0,1.0,302.0
